orig_width,orig_height,aspect_ratio,resolution_mp,brightness_mean,brightness_std,saturation_mean,saturation_std,r_mean,g_mean,b_mean,colorfulness,warm_cool_ratio,color_entropy,contrast,dark_ratio,bright_ratio,edge_density,texture_contrast,texture_homogeneity,texture_energy,hue_hist_0,hue_hist_1,hue_hist_2,hue_hist_3,hue_hist_4,hue_hist_5,hue_hist_6,hue_hist_7,hue_hist_8,hue_hist_9,hue_hist_10,hue_hist_11,hue_hist_12,hue_hist_13,hue_hist_14,hue_hist_15,saturation_hist_0,saturation_hist_1,saturation_hist_2,saturation_hist_3,saturation_hist_4,saturation_hist_5,saturation_hist_6,saturation_hist_7,saturation_hist_8,saturation_hist_9,saturation_hist_10,saturation_hist_11,saturation_hist_12,saturation_hist_13,saturation_hist_14,saturation_hist_15,value_hist_0,value_hist_1,value_hist_2,value_hist_3,value_hist_4,value_hist_5,value_hist_6,value_hist_7,value_hist_8,value_hist_9,value_hist_10,value_hist_11,value_hist_12,value_hist_13,value_hist_14,value_hist_15,lab_l_mean,lab_l_std,lab_a_mean,lab_a_std,lab_b_mean,lab_b_std,zone_0_0_brightness,zone_0_0_saturation,zone_0_0_colorfulness,zone_0_0_edge_density,zone_0_1_brightness,zone_0_1_saturation,zone_0_1_colorfulness,zone_0_1_edge_density,zone_1_0_brightness,zone_1_0_saturation,zone_1_0_colorfulness,zone_1_0_edge_density,zone_1_1_brightness,zone_1_1_saturation,zone_1_1_colorfulness,zone_1_1_edge_density,hog_0,hog_1,hog_2,hog_3,hog_4,hog_5,hog_6,hog_7,hog_8,hog_9,hog_10,hog_11,hog_12,hog_13,hog_14,hog_15,lbp_hist_0,lbp_hist_1,lbp_hist_2,lbp_hist_3,lbp_hist_4,lbp_hist_5,lbp_hist_6,lbp_hist_7,lbp_hist_8,lbp_hist_9,symmetry_score,label,path
540,720,0.75,0.3888,136.2573945473251,94.76770804590214,93.24020576131687,92.39758022279382,124.49662037037037,123.69949845679012,123.78004886831276,31.544444225184122,0.6282158030700912,3.8517651557922363,98.77470738037621,0.41437242798353907,0.3600591563786008,0.146728515625,24.457873774509807,0.6846271293434633,0.21031950181904793,0.053802490234375,0.21917724609375,0.066925048828125,0.0109100341796875,0.0074005126953125,0.0052032470703125,0.057647705078125,0.00921630859375,0.0595855712890625,0.243011474609375,0.2091522216796875,0.0231781005859375,0.0066680908203125,0.0054473876953125,0.013031005859375,0.0096435546875,0.3277130126953125,0.045379638671875,0.0589752197265625,0.06732177734375,0.0566253662109375,0.050201416015625,0.04791259765625,0.037872314453125,0.0249176025390625,0.020172119140625,0.0200347900390625,0.019927978515625,0.0204010009765625,0.0240631103515625,0.0411529541015625,0.1373291015625,0.0323028564453125,0.13336181640625,0.13494873046875,0.075469970703125,0.041839599609375,0.02996826171875,0.0252532958984375,0.025054931640625,0.0263519287109375,0.027984619140625,0.0255126953125,0.0240936279296875,0.0229949951171875,0.0294647216796875,0.0597686767578125,0.2856292724609375,126.3895653292181,99.8219607264761,129.5996244855967,4.0005565280203275,128.11295267489712,12.725311323405636,123.98126220703125,94.3389892578125,31.002687074645777,0.1160888671875,198.27880859375,13.9351806640625,6.185011791205733,0.108154296875,50.7099609375,168.59246826171875,38.64127506312077,0.157470703125,122.29083251953125,95.72381591796875,33.66785756331401,0.2052001953125,0.12037037037037036,0.2962962962962963,0.2345679012345679,0.2839506172839506,0.06481481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595703125,0.092529296875,0.048095703125,0.10595703125,0.112548828125,0.139404296875,0.06005859375,0.09521484375,0.14306640625,0.1435546875,101.1446533203125,4,train\train\655132.jpg
528,720,0.7333333333333333,0.38016,170.48607165404042,60.57680071923808,61.310729692760944,38.849097972575684,145.81517255892257,165.2317077020202,157.82670454545453,30.950275735370525,0.19437671318918118,2.1730682849884033,59.042504943990814,0.12409774831649832,0.1375184132996633,0.09661865234375,9.3984375,0.758613993696466,0.3734015651935816,1.52587890625e-05,0.1474761962890625,0.011383056640625,0.0076751708984375,0.0147705078125,0.0165557861328125,0.0310516357421875,0.1813812255859375,0.58428955078125,0.00518798828125,0.0001220703125,3.0517578125e-05,4.57763671875e-05,1.52587890625e-05,0.0,0.0,0.0031280517578125,0.03826904296875,0.6045989990234375,0.1019439697265625,0.0458984375,0.0400390625,0.027099609375,0.029388427734375,0.0449981689453125,0.0371856689453125,0.0184478759765625,0.006195068359375,0.0016326904296875,0.0005950927734375,0.0003814697265625,0.0001983642578125,0.0030975341796875,0.03253173828125,0.0428924560546875,0.0385589599609375,0.025115966796875,0.017059326171875,0.0147857666015625,0.0297698974609375,0.054595947265625,0.0467529296875,0.02490234375,0.017578125,0.304351806640625,0.34375,0.00396728515625,0.0002899169921875,166.7988688973064,60.94905420362622,120.59161142676767,5.0106555884045925,130.00651041666666,12.674928244140258,186.72064208984375,45.00457763671875,16.721305568737538,0.049560546875,178.79632568359375,48.493408203125,17.306684500012487,0.05230712890625,137.9400634765625,74.0487060546875,38.045279447715465,0.13275146484375,130.43035888671875,77.51678466796875,36.29794923756422,0.15185546875,0.2654320987654321,0.24074074074074073,0.17592592592592593,0.14506172839506173,0.16049382716049382,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058837890625,0.071533203125,0.030029296875,0.101806640625,0.078369140625,0.17431640625,0.05224609375,0.1015625,0.195068359375,0.13623046875,24.072784423828125,4,train\train\419739.jpg
540,720,0.75,0.3888,149.65750257201645,78.41108088459978,144.66666152263375,64.37235233011921,137.82211419753085,112.82039094650206,86.27348251028806,62.33990867718199,2.6112807923957413,2.8223888874053955,70.19312026952744,0.26866769547325103,0.1413477366255144,0.1115264892578125,10.577052696078434,0.7162944831823898,0.12967728084607127,0.1520843505859375,0.527191162109375,0.0232086181640625,0.012298583984375,0.0105438232421875,0.00897216796875,0.0227203369140625,0.02984619140625,0.17669677734375,0.0325469970703125,0.001800537109375,0.0006256103515625,0.00042724609375,0.0001983642578125,0.0002593994140625,0.000579833984375,0.0083160400390625,0.0248260498046875,0.0345001220703125,0.053680419921875,0.05474853515625,0.0512542724609375,0.065216064453125,0.09912109375,0.103546142578125,0.10565185546875,0.0908966064453125,0.067901611328125,0.063934326171875,0.02899169921875,0.040863037109375,0.1065521240234375,0.0193634033203125,0.077606201171875,0.0994415283203125,0.033111572265625,0.0276947021484375,0.0324554443359375,0.037628173828125,0.03411865234375,0.0422210693359375,0.057342529296875,0.06243896484375,0.071258544921875,0.1140899658203125,0.0861053466796875,0.091796875,0.1133270263671875,124.01227109053498,72.12295557819242,136.05146090534978,13.443939802493935,146.58778034979423,19.231863894299824,153.1756591796875,122.07122802734375,50.798244750700974,0.10205078125,164.76043701171875,125.45318603515625,54.79503035301307,0.08575439453125,69.700439453125,162.1451416015625,56.212423185849545,0.1336669921875,80.41339111328125,169.5794677734375,69.55380343127874,0.1246337890625,0.1419753086419753,0.24074074074074073,0.23765432098765432,0.30864197530864196,0.07098765432098765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05859375,0.088623046875,0.056640625,0.117431640625,0.18310546875,0.1396484375,0.061767578125,0.0859375,0.082763671875,0.12548828125,49.61260986328125,4,train\train\449773.jpg
797,1080,0.7379629629629629,0.86076,119.6519889400065,91.88423849326811,106.23084367303314,64.18491141572922,114.92097100237,76.78317881871834,73.53440331799804,77.07292396873814,8.425960323946802,3.3772711753845215,73.0342124989692,0.4614410520934988,0.11149681676657837,0.2056884765625,22.165885416666672,0.5810097317394316,0.2834542491974419,0.2953948974609375,0.1288909912109375,0.0353546142578125,0.25848388671875,0.0065460205078125,0.0045166015625,0.004913330078125,0.006011962890625,0.0164794921875,0.04522705078125,0.0107269287109375,0.0055999755859375,0.0059051513671875,0.007965087890625,0.0353240966796875,0.132659912109375,0.0821075439453125,0.0422821044921875,0.0385589599609375,0.038787841796875,0.2597808837890625,0.090911865234375,0.0509033203125,0.0479736328125,0.0511932373046875,0.0510406494140625,0.0523529052734375,0.0550689697265625,0.0638427734375,0.0521392822265625,0.017852783203125,0.0052032470703125,0.0204620361328125,0.3190155029296875,0.029449462890625,0.0325469970703125,0.0290985107421875,0.0308685302734375,0.03289794921875,0.031982421875,0.0323333740234375,0.034423828125,0.0390472412109375,0.04351806640625,0.0496826171875,0.0616455078125,0.09576416015625,0.1172637939453125,92.3126806543055,76.9291191222084,142.7788942330034,21.303680073377397,137.72756749848972,16.035167298211906,97.06072998046875,118.9130859375,80.60566909453475,0.21173095703125,101.248046875,98.23370361328125,68.02093563279271,0.201904296875,74.33062744140625,113.08642578125,86.14716086086028,0.1929931640625,78.70684814453125,94.21771240234375,68.55193765732865,0.21612548828125,0.05555555555555555,0.2839506172839506,0.3055555555555556,0.2962962962962963,0.05864197530864197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07080078125,0.08349609375,0.049072265625,0.08154296875,0.101806640625,0.153076171875,0.052001953125,0.078369140625,0.2060546875,0.123779296875,47.175811767578125,3,train\train\613731.jpg
500,750,0.6666666666666666,0.375,157.44710666666666,56.78154716362781,188.92161333333334,89.62211421777452,58.523088,106.380352,150.59268266666666,82.70370460503793,0.22824317348546017,2.6481072902679443,68.67104972365995,0.37949333333333335,0.167256,0.12481689453125,18.21170343137255,0.7781508992263384,0.2676795782449364,0.0670623779296875,0.04742431640625,0.0103912353515625,0.0069580078125,0.0054931640625,0.00445556640625,0.0042724609375,0.0053863525390625,0.151824951171875,0.6301727294921875,0.01312255859375,0.0078582763671875,0.0065460205078125,0.00592041015625,0.01617431640625,0.016937255859375,0.0940399169921875,0.0185089111328125,0.016448974609375,0.0381622314453125,0.023193359375,0.017425537109375,0.0146484375,0.017486572265625,0.029693603515625,0.0239410400390625,0.014801025390625,0.0162811279296875,0.0184326171875,0.0259552001953125,0.069580078125,0.5614013671875,0.002349853515625,0.023712158203125,0.0327911376953125,0.0083770751953125,0.008453369140625,0.0107421875,0.0213165283203125,0.052093505859375,0.3007354736328125,0.1481475830078125,0.108551025390625,0.05084228515625,0.017425537109375,0.0287933349609375,0.0467529296875,0.138916015625,112.34850933333334,65.34139845389939,132.85831733333333,10.420875364157252,100.65913066666667,21.30154223127814,96.46441650390625,191.8876953125,72.27318136742792,0.12811279296875,91.9237060546875,200.24041748046875,73.58250926752143,0.119873046875,109.2564697265625,166.565185546875,88.37792446536186,0.1187744140625,89.83087158203125,197.1910400390625,87.85233068749753,0.13250732421875,0.16358024691358025,0.27469135802469136,0.2932098765432099,0.12037037037037036,0.12345679012345678,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595703125,0.079345703125,0.031005859375,0.0947265625,0.166259765625,0.143310546875,0.046875,0.086181640625,0.137939453125,0.15478515625,42.64837646484375,0,train\train\264631.jpg
500,713,0.7012622720897616,0.3565,213.42681346423564,62.19751336650385,28.026294530154278,61.19334707752141,213.27757924263673,200.74890883590461,199.32222159887797,40.06324827699518,29.156962887299965,1.8397057056427002,71.61006685373025,0.06650771388499299,0.6829537166900421,0.13812255859375,17.857705269607845,0.6793560373253109,0.45908943208118197,0.77386474609375,0.04638671875,0.01824951171875,0.009857177734375,0.0092010498046875,0.00909423828125,0.00897216796875,0.0102691650390625,0.01165771484375,0.0071258544921875,0.0066070556640625,0.0059814453125,0.0073394775390625,0.0116729736328125,0.0154571533203125,0.0482635498046875,0.7523345947265625,0.028533935546875,0.022125244140625,0.0406646728515625,0.0283966064453125,0.019622802734375,0.011810302734375,0.00970458984375,0.0081939697265625,0.0078125,0.00726318359375,0.005828857421875,0.009033203125,0.0210723876953125,0.0148468017578125,0.01275634765625,0.015869140625,0.005859375,0.0087432861328125,0.0103912353515625,0.013580322265625,0.01556396484375,0.018218994140625,0.0246734619140625,0.0302734375,0.029266357421875,0.037750244140625,0.0456695556640625,0.0574951171875,0.0638885498046875,0.0725555419921875,0.550201416015625,207.4712538569425,68.69856784642707,132.64333520336606,12.152449434146602,131.42738849929873,8.159282717885603,205.75067138671875,33.72283935546875,42.287425531486974,0.11334228515625,205.3463134765625,37.5841064453125,53.16549265230284,0.10186767578125,192.752197265625,25.8680419921875,32.939655604272794,0.18853759765625,212.44671630859375,14.81414794921875,21.050097859205927,0.14874267578125,0.25,0.2037037037037037,0.1882716049382716,0.22839506172839505,0.12962962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045654296875,0.074951171875,0.036376953125,0.082275390625,0.064453125,0.135986328125,0.0439453125,0.082763671875,0.2900390625,0.1435546875,42.46197509765625,2,train\train\119264.jpg
500,703,0.7112375533428165,0.3515,84.6077439544808,75.02976373891099,102.10940540540541,71.55072314165045,68.96116358463726,77.96911237553343,73.78192318634424,33.63580327917336,0.40592357700521203,3.995333671569824,71.39469276985886,0.5632091038406828,0.09300142247510669,0.20880126953125,16.41144301470588,0.5427287500180971,0.1354909312486262,0.0696563720703125,0.109619140625,0.0469818115234375,0.0285797119140625,0.0387725830078125,0.037628173828125,0.0959625244140625,0.2317047119140625,0.269134521484375,0.0244293212890625,0.0108489990234375,0.0034027099609375,0.002777099609375,0.0028839111328125,0.0125579833984375,0.0150604248046875,0.08648681640625,0.0866546630859375,0.0833282470703125,0.090179443359375,0.0879058837890625,0.0802001953125,0.0696258544921875,0.0629119873046875,0.0650177001953125,0.062103271484375,0.064117431640625,0.04852294921875,0.035797119140625,0.02655029296875,0.0175323486328125,0.0330657958984375,0.166046142578125,0.154083251953125,0.113739013671875,0.0836029052734375,0.0719146728515625,0.061767578125,0.0446624755859375,0.037506103515625,0.036224365234375,0.0348968505859375,0.0335540771484375,0.0321044921875,0.0308380126953125,0.0291595458984375,0.0303802490234375,0.039520263671875,79.14306116642959,74.63240224744112,124.51437268847795,9.734479844115901,129.6553428165007,8.882480209328111,86.92156982421875,112.01495361328125,41.98924020207028,0.1575927734375,101.26263427734375,99.80291748046875,33.24090589218699,0.22283935546875,57.0379638671875,97.02313232421875,27.821460131083327,0.237060546875,53.54913330078125,98.24951171875,26.841260669133387,0.21771240234375,0.07098765432098765,0.2623456790123457,0.3055555555555556,0.3425925925925926,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09033203125,0.087890625,0.0712890625,0.091064453125,0.123779296875,0.11083984375,0.06591796875,0.09130859375,0.11279296875,0.15478515625,51.775177001953125,2,train\train\463625.jpg
500,952,0.5252100840336135,0.476,68.42778781512605,73.44638491899558,39.38588655462185,46.107666144376125,66.81541596638655,66.91486344537815,65.01841596638656,10.380156809452743,1.995571628902502,3.3192920684814453,73.01348666830003,0.6655651260504202,0.06001470588235294,0.08917236328125,4.949356617647059,0.7923168358206549,0.32757708880274033,0.0678863525390625,0.08843994140625,0.399383544921875,0.116363525390625,0.0330047607421875,0.0078887939453125,0.0764007568359375,0.0636749267578125,0.1077728271484375,0.0268402099609375,0.0045013427734375,0.0006103515625,0.0004119873046875,0.000579833984375,0.003082275390625,0.0031585693359375,0.32611083984375,0.2628936767578125,0.17791748046875,0.0255279541015625,0.0849761962890625,0.03515625,0.0116119384765625,0.008575439453125,0.0081634521484375,0.0126495361328125,0.0131988525390625,0.0150146484375,0.0052490234375,0.005035400390625,0.0032196044921875,0.00469970703125,0.17303466796875,0.421844482421875,0.043975830078125,0.02337646484375,0.0186920166015625,0.021270751953125,0.0225067138671875,0.0231170654296875,0.0238037109375,0.0345306396484375,0.052215576171875,0.049072265625,0.039642333984375,0.014007568359375,0.0119476318359375,0.0269622802734375,67.03590546218487,77.17812613736548,127.7345,3.6979220377204847,129.18292016806723,2.341201632936351,96.15924072265625,28.08929443359375,4.407130774714795,0.06988525390625,82.8331298828125,46.611083984375,11.733895862743536,0.08380126953125,46.22991943359375,34.733642578125,10.016956965774462,0.09588623046875,41.42791748046875,48.3453369140625,12.795254325215918,0.10711669921875,0.4104938271604938,0.23765432098765432,0.10802469135802469,0.06172839506172839,0.08333333333333333,0.08950617283950617,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056884765625,0.070556640625,0.0341796875,0.100830078125,0.144775390625,0.16357421875,0.052734375,0.07763671875,0.17236328125,0.12646484375,47.917205810546875,2,train\train\817552.jpg
500,714,0.7002801120448179,0.357,183.29105602240895,75.40869300730314,72.73021288515406,87.4366616651617,182.64978151260505,151.679918767507,142.6041456582633,78.68912148276995,14.041888630879207,3.1004371643066406,80.76498028698803,0.15267226890756302,0.5495378151260504,0.1124114990234375,13.352910539215687,0.7608232892773203,0.2564107724887615,0.2192840576171875,0.2950897216796875,0.3253631591796875,0.0546722412109375,0.012908935546875,0.0092010498046875,0.0291900634765625,0.0074615478515625,0.0070953369140625,0.017852783203125,0.0060577392578125,0.004241943359375,0.004241943359375,0.00323486328125,0.0028839111328125,0.001220703125,0.5484619140625,0.0455322265625,0.03009033203125,0.0128021240234375,0.01190185546875,0.0147705078125,0.020660400390625,0.0225067138671875,0.0272674560546875,0.016510009765625,0.012786865234375,0.0133209228515625,0.1393585205078125,0.0406036376953125,0.0141143798828125,0.0293121337890625,0.0908355712890625,0.020599365234375,0.01239013671875,0.01104736328125,0.010101318359375,0.01361083984375,0.01611328125,0.0149078369140625,0.0259552001953125,0.0299224853515625,0.021453857421875,0.0289459228515625,0.029998779296875,0.28411865234375,0.3599090576171875,0.03009033203125,166.5985826330532,79.60764863529364,138.65839775910365,22.888568264719716,140.06510364145657,15.975928922389336,154.36529541015625,101.49560546875,102.69094958171523,0.12054443359375,177.4705810546875,71.2169189453125,91.3252483542787,0.11737060546875,181.1483154296875,50.3099365234375,59.45904965947602,0.0887451171875,126.3226318359375,67.7078857421875,35.65479005800255,0.12298583984375,0.23148148148148148,0.20679012345679013,0.22839506172839505,0.12345679012345678,0.20987654320987653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634765625,0.090576171875,0.037841796875,0.108154296875,0.093505859375,0.13916015625,0.0517578125,0.101318359375,0.127685546875,0.1865234375,73.47036743164062,4,train\train\469007.jpg
500,690,0.7246376811594203,0.345,162.76045217391305,67.94523205397125,144.45831594202897,87.32295653378686,116.43558550724637,106.23504057971014,128.80964927536232,80.11699935878116,1.0707306899907731,3.805001974105835,80.08988747685072,0.3963159420289855,0.2121913043478261,0.2143707275390625,18.866927083333334,0.5523517138281373,0.11132058162463575,0.194610595703125,0.1757049560546875,0.0422210693359375,0.034515380859375,0.013275146484375,0.0095062255859375,0.0140838623046875,0.025604248046875,0.0284576416015625,0.0981292724609375,0.2819061279296875,0.0150909423828125,0.008697509765625,0.0074615478515625,0.01422119140625,0.0365142822265625,0.091094970703125,0.0367889404296875,0.04571533203125,0.0484161376953125,0.0650634765625,0.0642852783203125,0.0540924072265625,0.047943115234375,0.04534912109375,0.0414886474609375,0.037811279296875,0.0363616943359375,0.046539306640625,0.052734375,0.060882568359375,0.225433349609375,0.02008056640625,0.025543212890625,0.028656005859375,0.0332489013671875,0.0293731689453125,0.0335235595703125,0.0478363037109375,0.0564117431640625,0.078521728515625,0.10052490234375,0.0916900634765625,0.0695343017578125,0.0696258544921875,0.074462890625,0.099700927734375,0.141265869140625,120.93585507246377,78.16076562144028,144.44195652173914,20.928305337221282,118.88257391304347,36.578775141114924,108.33349609375,156.7646484375,85.39207058385729,0.19720458984375,130.09991455078125,127.38958740234375,74.74097326464735,0.2415771484375,117.05255126953125,131.06195068359375,78.08192238902609,0.2164306640625,91.4202880859375,161.73095703125,76.45522683415759,0.2022705078125,0.037037037037037035,0.2222222222222222,0.3888888888888889,0.35185185185185186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10791015625,0.108154296875,0.0546875,0.083740234375,0.08837890625,0.09375,0.062255859375,0.0986328125,0.119140625,0.183349609375,78.49615478515625,3,train\train\472640.jpg
795,1080,0.7361111111111112,0.8586,208.0641975308642,71.56857806803735,50.696264849755416,80.37634812855613,202.61886559515492,183.00666783135335,187.27020149079897,71.73882451775842,4.2807026320561805,3.0753417015075684,82.76464974530401,0.09215467039366411,0.6096424411833217,0.1701507568359375,30.256433823529413,0.6861986658239091,0.47465366722720653,0.5582122802734375,0.06109619140625,0.031707763671875,0.010406494140625,0.010223388671875,0.0086822509765625,0.008880615234375,0.0130767822265625,0.052581787109375,0.0514068603515625,0.046966552734375,0.0152130126953125,0.00872802734375,0.01873779296875,0.0762481689453125,0.02783203125,0.6118011474609375,0.038177490234375,0.03741455078125,0.0343780517578125,0.029266357421875,0.0286102294921875,0.0277099609375,0.0249786376953125,0.0183868408203125,0.014312744140625,0.01300048828125,0.01068115234375,0.010589599609375,0.0095367431640625,0.0237884521484375,0.0673675537109375,0.0160369873046875,0.0156707763671875,0.0186767578125,0.021514892578125,0.02691650390625,0.02740478515625,0.02264404296875,0.0206298828125,0.0173187255859375,0.0200347900390625,0.02398681640625,0.0300140380859375,0.0363616943359375,0.052581787109375,0.0923004150390625,0.5579071044921875,194.6977486606103,78.22189333454897,135.543369438621,20.393604555009755,130.72442930351735,11.694604444513091,195.2894287109375,62.1656494140625,89.66272584086794,0.138916015625,200.79010009765625,55.8519287109375,88.50195802330491,0.15008544921875,182.04705810546875,46.19427490234375,55.284294260811535,0.1971435546875,179.3114013671875,37.96649169921875,36.71513077067771,0.1944580078125,0.08641975308641975,0.3055555555555556,0.2777777777777778,0.27469135802469136,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037353515625,0.0615234375,0.026123046875,0.083740234375,0.048828125,0.196533203125,0.031982421875,0.0947265625,0.237060546875,0.18212890625,42.62518310546875,3,train\train\755602.jpg
480,720,0.6666666666666666,0.3456,162.83792824074075,48.608858956855215,36.74974826388889,28.556538779317858,161.97399016203704,146.8870920138889,139.92517939814815,31.444081761708006,7.087988560533842,3.0855796337127686,44.83474578902837,0.09327835648148149,0.1311400462962963,0.030364990234375,0.744393382352941,0.8948208305182368,0.22796409638080456,0.4918060302734375,0.2939910888671875,0.019073486328125,0.00982666015625,0.007904052734375,0.00506591796875,0.0151214599609375,0.017669677734375,0.0177001953125,0.0553436279296875,0.01287841796875,0.0037384033203125,0.0058746337890625,0.00390625,0.0058441162109375,0.0342559814453125,0.1550445556640625,0.26959228515625,0.391937255859375,0.1117095947265625,0.026031494140625,0.009429931640625,0.005523681640625,0.0036468505859375,0.00390625,0.0033416748046875,0.0045928955078125,0.015045166015625,0.0001220703125,1.52587890625e-05,4.57763671875e-05,1.52587890625e-05,0.0,0.0024261474609375,0.0341644287109375,0.054931640625,0.0141448974609375,0.0017547607421875,0.0013275146484375,0.0458526611328125,0.1086883544921875,0.1521453857421875,0.1441650390625,0.1299285888671875,0.12591552734375,0.1439971923828125,0.0298309326171875,0.0107269287109375,157.10655671296297,45.500344675335484,132.5684056712963,7.0578981282113,133.84713541666667,7.395080588465758,147.15142822265625,29.7906494140625,40.352279625657374,0.01263427734375,141.964599609375,39.47186279296875,39.24528424667883,0.01251220703125,164.0999755859375,41.29180908203125,19.84121106964644,0.0400390625,149.18841552734375,36.1531982421875,15.000933090788074,0.0562744140625,0.24074074074074073,0.27469135802469136,0.19753086419753085,0.21296296296296297,0.046296296296296294,0.0030864197530864196,0.0,0.018518518518518517,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041748046875,0.071533203125,0.043701171875,0.107666015625,0.173095703125,0.1728515625,0.073486328125,0.074951171875,0.097900390625,0.14306640625,17.44110107421875,4,train\train\417012.jpg
810,1080,0.75,0.8748,136.20724851394604,77.9764658304532,120.11869341563786,78.31559687936269,101.92503543667124,125.05306470050297,111.82392546867855,56.78082409908887,0.7912969205702842,4.236004829406738,80.82681200567457,0.29718335619570185,0.22265889346136258,0.0861968994140625,8.293872549019609,0.7669007104432269,0.1541786011568158,0.0824432373046875,0.086761474609375,0.15478515625,0.0686187744140625,0.0554351806640625,0.0334930419921875,0.05377197265625,0.110382080078125,0.24853515625,0.00665283203125,0.035858154296875,0.0050048828125,0.0047149658203125,0.00396728515625,0.0076446533203125,0.04193115234375,0.085052490234375,0.03271484375,0.191192626953125,0.043426513671875,0.0286865234375,0.04278564453125,0.0506591796875,0.0512542724609375,0.05242919921875,0.0479888916015625,0.04315185546875,0.0572509765625,0.0680999755859375,0.116851806640625,0.0695343017578125,0.0189208984375,0.073699951171875,0.07415771484375,0.038970947265625,0.042755126953125,0.040740966796875,0.033843994140625,0.0584564208984375,0.097686767578125,0.103302001953125,0.040863037109375,0.05194091796875,0.0598907470703125,0.043548583984375,0.06011962890625,0.0504150390625,0.129608154296875,125.94830018289895,82.39175522579018,120.68291838134431,14.083083615182533,133.33254801097394,16.744419542134686,132.833251953125,134.83551025390625,56.487136206444575,0.0655517578125,149.71502685546875,116.2008056640625,60.0022541779051,0.0665283203125,70.9300537109375,128.65423583984375,42.33052801175087,0.08734130859375,111.8365478515625,100.8643798828125,45.37753633187059,0.1253662109375,0.2777777777777778,0.23148148148148148,0.1882716049382716,0.11728395061728394,0.15432098765432098,0.030864197530864196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060791015625,0.081298828125,0.04345703125,0.109375,0.1708984375,0.1728515625,0.05224609375,0.08203125,0.095703125,0.13134765625,42.550872802734375,4,train\train\347678.jpg
310,413,0.7506053268765133,0.12803,167.99109583691322,56.910796337273915,200.7028274623135,77.18480762716345,53.79222838397251,121.22538467546669,161.5967351402015,82.63237420480547,0.06571622311704185,1.8673627376556396,63.97757021695251,0.2820354604389596,0.10798250410060142,0.094573974609375,7.974708946078431,0.808082825818828,0.3843912593669407,0.0006866455078125,0.0085906982421875,0.0455474853515625,0.0027923583984375,0.002777099609375,0.0030517578125,0.003326416015625,0.005889892578125,0.4669952392578125,0.4541168212890625,0.0028839111328125,0.0018768310546875,0.0009765625,0.0004119873046875,7.62939453125e-05,0.0,0.012115478515625,0.035980224609375,0.0099029541015625,0.0088043212890625,0.0360107421875,0.0201873779296875,0.022613525390625,0.12249755859375,0.0108795166015625,0.0076141357421875,0.00726318359375,0.010009765625,0.029052734375,0.039794921875,0.02471923828125,0.6025543212890625,0.001800537109375,0.0003814697265625,0.0002899169921875,0.0010833740234375,0.0090484619140625,0.2356414794921875,0.029022216796875,0.003875732421875,0.003753662109375,0.0121002197265625,0.3459930419921875,0.0290679931640625,0.0206146240234375,0.043609619140625,0.208404541015625,0.0553131103515625,123.66324298992424,61.204204887756205,126.05785362805592,9.447828220364713,100.21614465359681,23.376123357816915,108.33056640625,190.30596923828125,69.46890647289483,0.09600830078125,112.7447509765625,189.0682373046875,75.25093321900826,0.1044921875,101.80926513671875,209.82037353515625,83.69109064269196,0.09466552734375,99.53741455078125,213.24261474609375,82.6165778631634,0.0831298828125,0.2222222222222222,0.3734567901234568,0.14506172839506173,0.08024691358024691,0.10802469135802469,0.07098765432098765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065673828125,0.048828125,0.018310546875,0.057861328125,0.04345703125,0.13037109375,0.0625,0.09326171875,0.3994140625,0.080322265625,22.03253173828125,0,train\train\389279.jpg
